"2021-02-26 10:09:00",509
"2021-02-26 10:10:00",517
"2021-02-26 10:11:00",526
"2021-02-26 10:12:00",531
"2021-02-26 10:13:00",529
"2021-02-26 10:14:00",532
"2021-02-26 10:15:00",530
"2021-02-26 10:16:00",533
"2021-02-26 10:17:00",542
"2021-02-26 10:18:00",542
"2021-02-26 10:19:00",552
"2021-02-26 10:20:00",559
"2021-02-26 10:21:00",557
"2021-02-26 10:22:00",566
"2021-02-26 10:23:00",574
"2021-02-26 10:24:00",568
"2021-02-26 10:25:00",582
"2021-02-26 10:26:00",581
"2021-02-26 10:27:00",586
"2021-02-26 10:28:00",591
"2021-02-26 10:29:00",591
"2021-02-26 10:30:00",599
"2021-02-26 10:31:00",604
"2021-02-26 10:32:00",612
"2021-02-26 10:33:00",610
"2021-02-26 10:34:00",610
"2021-02-26 10:35:00",619
"2021-02-26 10:36:00",616
"2021-02-26 10:37:00",627
"2021-02-26 10:38:00",644
"2021-02-26 10:39:00",647
"2021-02-26 10:40:00",637
"2021-02-26 10:41:00",634
"2021-02-26 10:42:00",684
"2021-02-26 10:43:00",294
"2021-02-26 10:44:00",659
"2021-02-26 10:45:00",680
"2021-02-26 10:46:00",639
"2021-02-26 10:47:00",709
"2021-02-26 10:48:00",248
"2021-02-26 10:49:00",416
"2021-02-26 10:50:00",571
"2021-02-26 10:51:00",194
"2021-02-26 10:52:00",603
"2021-02-26 10:53:00",676
"2021-02-26 10:54:00",703
"2021-02-26 10:55:00",697
"2021-02-26 10:56:00",717
"2021-02-26 10:57:00",726
"2021-02-26 10:58:00",741
"2021-02-26 10:59:00",733
"2021-02-26 11:00:00",730
"2021-02-26 11:01:00",745
"2021-02-26 11:02:00",753
"2021-02-26 11:03:00",747
"2021-02-26 11:04:00",727
"2021-02-26 11:05:00",724
"2021-02-26 11:06:00",766
"2021-02-26 11:07:00",769
"2021-02-26 11:08:00",769
"2021-02-26 11:09:00",782
"2021-02-26 11:10:00",780
"2021-02-26 11:11:00",783
"2021-02-26 11:12:00",789
"2021-02-26 11:13:00",786
"2021-02-26 11:14:00",790
"2021-02-26 11:15:00",791
"2021-02-26 11:16:00",776
"2021-02-26 11:17:00",801
"2021-02-26 11:18:00",817
"2021-02-26 11:19:00",827
"2021-02-26 11:20:00",830
"2021-02-26 11:21:00",814
"2021-02-26 11:22:00",800
"2021-02-26 11:23:00",706
"2021-02-26 11:24:00",714
"2021-02-26 11:25:00",736
"2021-02-26 11:26:00",821
"2021-02-26 11:27:00",835
"2021-02-26 11:28:00",850
"2021-02-26 11:29:00",806
"2021-02-26 11:30:00",548
"2021-02-26 11:31:00",469
"2021-02-26 11:32:00",843
"2021-02-26 11:33:00",873
"2021-02-26 11:34:00",860
"2021-02-26 11:35:00",561
"2021-02-26 11:36:00",384
"2021-02-26 11:37:00",458
"2021-02-26 11:38:00",850
"2021-02-26 11:39:00",387
"2021-02-26 11:40:00",852
"2021-02-26 11:41:00",798
"2021-02-26 11:42:00",790
"2021-02-26 11:43:00",822
"2021-02-26 11:44:00",811
"2021-02-26 11:45:00",847
"2021-02-26 11:46:00",824
"2021-02-26 11:47:00",846
"2021-02-26 11:48:00",852
"2021-02-26 11:49:00",848
"2021-02-26 11:50:00",869
"2021-02-26 11:51:00",866
"2021-02-26 11:52:00",875
"2021-02-26 11:53:00",864
"2021-02-26 11:54:00",880
"2021-02-26 11:55:00",904
"2021-02-26 11:56:00",891
"2021-02-26 11:57:00",903
"2021-02-26 11:58:00",896
"2021-02-26 11:59:00",866
"2021-02-26 12:00:00",940
"2021-02-26 12:01:00",917
"2021-02-26 12:02:00",816
"2021-02-26 12:03:00",654
"2021-02-26 12:04:00",870
"2021-02-26 12:05:00",871
"2021-02-26 12:06:00",893
"2021-02-26 12:07:00",911
"2021-02-26 12:08:00",925
"2021-02-26 12:09:00",922
"2021-02-26 12:10:00",889
"2021-02-26 12:11:00",871
"2021-02-26 12:12:00",883
"2021-02-26 12:13:00",877
"2021-02-26 12:14:00",952
"2021-02-26 12:15:00",948
"2021-02-26 12:16:00",936
"2021-02-26 12:17:00",947
"2021-02-26 12:18:00",940
"2021-02-26 12:19:00",929
"2021-02-26 12:20:00",878
"2021-02-26 12:21:00",896
"2021-02-26 12:22:00",913
"2021-02-26 12:23:00",881
"2021-02-26 12:24:00",904
"2021-02-26 12:25:00",912
"2021-02-26 12:26:00",922
"2021-02-26 12:27:00",932
"2021-02-26 12:28:00",926
"2021-02-26 12:29:00",960
"2021-02-26 12:30:00",980
"2021-02-26 12:31:00",990
"2021-02-26 12:32:00",1005
"2021-02-26 12:33:00",987
"2021-02-26 12:34:00",934
"2021-02-26 12:35:00",972
"2021-02-26 12:36:00",945
"2021-02-26 12:37:00",965
"2021-02-26 12:38:00",934
"2021-02-26 12:39:00",952
"2021-02-26 12:40:00",981
"2021-02-26 12:41:00",985
"2021-02-26 12:42:00",974
"2021-02-26 12:43:00",957
"2021-02-26 12:44:00",938
"2021-02-26 12:45:00",949
"2021-02-26 12:46:00",938
"2021-02-26 12:47:00",958
"2021-02-26 12:48:00",952
"2021-02-26 12:49:00",952
"2021-02-26 12:50:00",982
"2021-02-26 12:51:00",595
"2021-02-26 12:52:00",953
